territory_id,region_name,year,gdp_per_capita
RS222,Браничевска област,2004,3378.61
RS223,Зајечарска област,2004,2435.93
RS224,Јабланичка област,2004,2063.84
RS225,Нишавска област,2004,3572.48
RS226,Пиротска област,2004,2322.35
RS227,Подунавска област,2004,1787.7
RS228,Пчињска област,2004,2080.08
RS229,Топличка област,2004,1982.04
SI031,Pomurska,2004,11415.79
SI032,Podravska,2004,13865.24
SI033,Koroska,2004,13321.14
SI034,Savinjska,2004,14924.31
SI035,Zasavska,2004,10665.34
SI036,Posavska,2004,13316.28
SI037,Jugovzhodna Slovenija,2004,16507.53
SI038,Primorsko-notranjska,2004,12695.33
SI041,Osrednjeslovenska,2004,24177.9
SI042,Gorenjska,2004,14726.68
SI043,Goriska,2004,15616.9
SI044,Obalno-kraska,2004,17517.14
KSV,Kosovo,2004,2170.965048850482
BIH,Brčko,2004,3852.073022
BIH,Federacija Bosna i Hercegovina,2004,3069.205005
BIH,Repuplika Srpska,2004,2928.22858
HR021,Bjelovarsko-bilogorska županija,2005,6873.06
HR022,Virovitičko-podravska županija,2005,6606.72
HR023,Požeško-slavonska županija,2005,7125.17
HR024,Brodsko-posavska županija,2005,5854.76
HR025,Osječko-baranjska županija,2005,8042.42
HR026,Vukovarsko-srijemska županija,2005,6204.11
HR027,Karlovačka županija,2005,7704.92
HR028,Sisačko-moslavačka županija,2005,7675.24
HR031,Primorsko-goranska zupanija,2005,12692.71
HR032,Licko-senjska zupanija,2005,9256.38
HR033,Zadarska zupanija,2005,8967.82
HR034,Sibensko-kninska zupanija,2005,8291.01
HR035,Splitsko-dalmatinska zupanija,2005,8436.99
HR036,Istarska zupanija,2005,13824.31
HR037,Dubrovacko-neretvanska zupanija,2005,10137.79
HR050,Grad Zagreb,2005,17856.87
HR061,Međimurska županija,2005,7750.48
HR062,Varaždinska županija,2005,8346.46
HR063,Koprivničko-križevačka županija,2005,8673.78
HR064,Krapinsko-zagorska županija,2005,7177.97
HR065,Zagrebačka županija,2005,8081.0
ME000,Crna Gora,2005,4523.95
MK001,Vardarski,2005,3472.57
MK002,Istocen,2005,2305.55
MK003,Jugozapaden,2005,2232.44
MK004,Jugoistocen,2005,3357.58
MK005,Pelagoniski,2005,4306.09
MK006,Poloski,2005,1485.88
MK007,Severoistocen,2005,2065.63
MK008,Skopski,2005,4678.14
RS110,Београдска област,2005,6893.82
RS121,Западнобачка област,2005,3183.78
RS122,Јужнобанатска област,2005,3507.24
RS123,Јужнобачка област,2005,5438.14
RS124,Севернобанатска област,2005,3416.06
RS125,Севернобачка област,2005,3542.8
RS126,Средњобанатска област,2005,3877.02
RS127,Сремска област,2005,3208.24
RS211,Златиборска област,2005,2566.75
RS212,Колубарска област,2005,2513.21
RS213,Мачванска област,2005,2368.35
RS214,Моравичка област,2005,3440.77
RS215,Поморавска област,2005,3039.08
RS216,Расинска област,2005,2530.46
RS217,Рашка област,2005,2422.72
RS218,Шумадијска област,2005,2882.93
RS221,Борска област,2005,2772.57
RS222,Браничевска област,2005,3659.77
RS223,Зајечарска област,2005,2331.31
RS224,Јабланичка област,2005,1931.0
RS225,Нишавска област,2005,3794.38
RS226,Пиротска област,2005,2510.34
RS227,Подунавска област,2005,1883.92
RS228,Пчињска област,2005,2040.6
RS229,Топличка област,2005,1787.43
SI031,Pomurska,2005,11626.65
SI032,Podravska,2005,14388.69
SI033,Koroska,2005,13890.92
SI034,Savinjska,2005,15575.58
SI035,Zasavska,2005,11158.91
SI036,Posavska,2005,14158.12
SI037,Jugovzhodna Slovenija,2005,16772.11
SI038,Primorsko-notranjska,2005,12883.41
SI041,Osrednjeslovenska,2005,25201.12
SI042,Gorenjska,2005,15003.52
SI043,Goriska,2005,16172.19
SI044,Obalno-kraska,2005,18012.35
HR021,Bjelovarsko-bilogorska županija,2005,6873.06
HR022,Virovitičko-podravska županija,2005,6606.72
HR023,Požeško-slavonska županija,2005,7125.17
HR024,Brodsko-posavska županija,2005,5854.76
HR025,Osječko-baranjska županija,2005,8042.42
HR026,Vukovarsko-srijemska županija,2005,6204.11
HR027,Karlovačka županija,2005,7704.92
HR028,Sisačko-moslavačka županija,2005,7675.24
HR031,Primorsko-goranska zupanija,2005,12692.71
HR032,Licko-senjska zupanija,2005,9256.38
HR033,Zadarska zupanija,2005,8967.82
HR034,Sibensko-kninska zupanija,2005,8291.01
HR035,Splitsko-dalmatinska zupanija,2005,8436.99
HR036,Istarska zupanija,2005,13824.31
HR037,Dubrovacko-neretvanska zupanija,2005,10137.79
HR050,Grad Zagreb,2005,17856.87
HR061,Međimurska županija,2005,7750.48
HR062,Varaždinska županija,2005,8346.46
HR063,Koprivničko-križevačka županija,2005,8673.78
HR064,Krapinsko-zagorska županija,2005,7177.97
HR065,Zagrebačka županija,2005,8081.0
ME000,Crna Gora,2005,4523.95
MK001,Vardarski,2005,3472.57
MK002,Istocen,2005,2305.55
MK003,Jugozapaden,2005,2232.44
MK004,Jugoistocen,2005,3357.58
MK005,Pelagoniski,2005,4306.09
MK006,Poloski,2005,1485.88
MK007,Severoistocen,2005,2065.63
MK008,Skopski,2005,4678.14
RS110,Београдска област,2005,6893.82
RS121,Западнобачка област,2005,3183.78
RS122,Јужнобанатска област,2005,3507.24
RS123,Јужнобачка област,2005,5438.14
RS124,Севернобанатска област,2005,3416.06
RS125,Севернобачка област,2005,3542.8
RS126,Средњобанатска област,2005,3877.02
RS127,Сремска област,2005,3208.24
RS211,Златиборска област,2005,2566.75
RS212,Колубарска област,2005,2513.21
RS213,Мачванска област,2005,2368.35
RS214,Моравичка област,2005,3440.77
RS215,Поморавска област,2005,3039.08
RS216,Расинска област,2005,2530.46
RS217,Рашка област,2005,2422.72
RS218,Шумадијска област,2005,2882.93
RS221,Борска област,2005,2772.57
RS222,Браничевска област,2005,3659.77
RS223,Зајечарска област,2005,2331.31
RS224,Јабланичка област,2005,1931.0
RS225,Нишавска област,2005,3794.38
RS226,Пиротска област,2005,2510.34
RS227,Подунавска област,2005,1883.92
RS228,Пчињска област,2005,2040.6
RS229,Топличка област,2005,1787.43
SI031,Pomurska,2005,11626.65
SI032,Podravska,2005,14388.69
SI033,Koroska,2005,13890.92
SI034,Savinjska,2005,15575.58
SI035,Zasavska,2005,11158.91
SI036,Posavska,2005,14158.12
SI037,Jugovzhodna Slovenija,2005,16772.11
SI038,Primorsko-notranjska,2005,12883.41
SI041,Osrednjeslovenska,2005,25201.12
SI042,Gorenjska,2005,15003.52
SI043,Goriska,2005,16172.19
SI044,Obalno-kraska,2005,18012.35
KSV,Kosovo,2005,2241.1626823844017
BIH,Brčko,2005,4053.163166
BIH,Federacija Bosna i Hercegovina,2005,3186.589996
BIH,Repuplika Srpska,2005,3210.155782
HR021,Bjelovarsko-bilogorska županija,2006,7623.78
HR022,Virovitičko-podravska županija,2006,7436.46
HR023,Požeško-slavonska županija,2006,7041.28
HR024,Brodsko-posavska županija,2006,6207.15
HR025,Osječko-baranjska županija,2006,8528.48
HR026,Vukovarsko-srijemska županija,2006,6956.58
HR027,Karlovačka županija,2006,8442.73
HR028,Sisačko-moslavačka županija,2006,8704.58
HR031,Primorsko-goranska zupanija,2006,13305.35
HR032,Licko-senjska zupanija,2006,9443.35
HR033,Zadarska zupanija,2006,8937.77
HR034,Sibensko-kninska zupanija,2006,8215.39
HR035,Splitsko-dalmatinska zupanija,2006,8953.15
HR036,Istarska zupanija,2006,14207.33
HR037,Dubrovacko-neretvanska zupanija,2006,10661.65
HR050,Grad Zagreb,2006,18667.5
HR061,Međimurska županija,2006,8458.98
HR062,Varaždinska županija,2006,8754.59
HR063,Koprivničko-križevačka županija,2006,9597.81
HR064,Krapinsko-zagorska županija,2006,7271.03
HR065,Zagrebačka županija,2006,7903.12
ME000,Crna Gora,2006,4908.56
MK001,Vardarski,2006,3484.74
MK002,Istocen,2006,2731.1
MK003,Jugozapaden,2006,2604.98
MK004,Jugoistocen,2006,3158.62
MK005,Pelagoniski,2006,3444.46
MK006,Poloski,2006,1811.21
MK007,Severoistocen,2006,1901.34
MK008,Skopski,2006,5236.76
RS110,Београдска област,2006,7453.83
RS121,Западнобачка област,2006,3259.17
RS122,Јужнобанатска област,2006,3583.13
RS123,Јужнобачка област,2006,5521.52
RS124,Севернобанатска област,2006,3488.27
RS125,Севернобачка област,2006,3658.47
RS126,Средњобанатска област,2006,3936.22
RS127,Сремска област,2006,3303.39
RS211,Златиборска област,2006,2785.36
RS212,Колубарска област,2006,2763.81
RS213,Мачванска област,2006,2178.89
RS214,Моравичка област,2006,3707.12
RS215,Поморавска област,2006,2984.75
RS216,Расинска област,2006,2630.44
RS217,Рашка област,2006,2628.7
RS218,Шумадијска област,2006,2908.28
RS221,Борска област,2006,3065.15
RS222,Браничевска област,2006,3558.99
RS223,Зајечарска област,2006,2226.41
RS224,Јабланичка област,2006,2287.93
RS225,Нишавска област,2006,4087.9
RS226,Пиротска област,2006,2433.84
RS227,Подунавска област,2006,2141.58
RS228,Пчињска област,2006,2219.58
RS229,Топличка област,2006,1858.0
SI031,Pomurska,2006,12007.2
SI032,Podravska,2006,15292.72
SI033,Koroska,2006,14299.86
SI034,Savinjska,2006,16175.92
SI035,Zasavska,2006,11412.57
SI036,Posavska,2006,14628.12
SI037,Jugovzhodna Slovenija,2006,18115.94
SI038,Primorsko-notranjska,2006,13461.16
SI041,Osrednjeslovenska,2006,26793.87
SI042,Gorenjska,2006,15440.97
SI043,Goriska,2006,16831.67
SI044,Obalno-kraska,2006,19075.57
HR021,Bjelovarsko-bilogorska županija,2006,7623.78
HR022,Virovitičko-podravska županija,2006,7436.46
HR023,Požeško-slavonska županija,2006,7041.28
HR024,Brodsko-posavska županija,2006,6207.15
HR025,Osječko-baranjska županija,2006,8528.48
HR026,Vukovarsko-srijemska županija,2006,6956.58
HR027,Karlovačka županija,2006,8442.73
HR028,Sisačko-moslavačka županija,2006,8704.58
HR031,Primorsko-goranska zupanija,2006,13305.35
HR032,Licko-senjska zupanija,2006,9443.35
HR033,Zadarska zupanija,2006,8937.77
HR034,Sibensko-kninska zupanija,2006,8215.39
HR035,Splitsko-dalmatinska zupanija,2006,8953.15
HR036,Istarska zupanija,2006,14207.33
HR037,Dubrovacko-neretvanska zupanija,2006,10661.65
HR050,Grad Zagreb,2006,18667.5
HR061,Međimurska županija,2006,8458.98
HR062,Varaždinska županija,2006,8754.59
HR063,Koprivničko-križevačka županija,2006,9597.81
HR064,Krapinsko-zagorska županija,2006,7271.03
HR065,Zagrebačka županija,2006,7903.12
ME000,Crna Gora,2006,4908.56
MK001,Vardarski,2006,3484.74
MK002,Istocen,2006,2731.1
MK003,Jugozapaden,2006,2604.98
MK004,Jugoistocen,2006,3158.62
MK005,Pelagoniski,2006,3444.46
MK006,Poloski,2006,1811.21
MK007,Severoistocen,2006,1901.34
MK008,Skopski,2006,5236.76
RS110,Београдска област,2006,7453.83
RS121,Западнобачка област,2006,3259.17
RS122,Јужнобанатска област,2006,3583.13
RS123,Јужнобачка област,2006,5521.52
RS124,Севернобанатска област,2006,3488.27
RS125,Севернобачка област,2006,3658.47
RS126,Средњобанатска област,2006,3936.22
RS127,Сремска област,2006,3303.39
RS211,Златиборска област,2006,2785.36
RS212,Колубарска област,2006,2763.81
RS213,Мачванска област,2006,2178.89
RS214,Моравичка област,2006,3707.12
RS215,Поморавска област,2006,2984.75
RS216,Расинска област,2006,2630.44
RS217,Рашка област,2006,2628.7
RS218,Шумадијска област,2006,2908.28
RS221,Борска област,2006,3065.15
RS222,Браничевска област,2006,3558.99
RS223,Зајечарска област,2006,2226.41
RS224,Јабланичка област,2006,2287.93
RS225,Нишавска област,2006,4087.9
RS226,Пиротска област,2006,2433.84
RS227,Подунавска област,2006,2141.58
RS228,Пчињска област,2006,2219.58
RS229,Топличка област,2006,1858.0
SI031,Pomurska,2006,12007.2
SI032,Podravska,2006,15292.72
SI033,Koroska,2006,14299.86
SI034,Savinjska,2006,16175.92
SI035,Zasavska,2006,11412.57
SI036,Posavska,2006,14628.12
SI037,Jugovzhodna Slovenija,2006,18115.94
SI038,Primorsko-notranjska,2006,13461.16
SI041,Osrednjeslovenska,2006,26793.87
SI042,Gorenjska,2006,15440.97
SI043,Goriska,2006,16831.67
SI044,Obalno-kraska,2006,19075.57
KSV,Kosovo,2006,2288.9934228805528
BIH,Brčko,2006,4045.447455
BIH,Federacija Bosna i Hercegovina,2006,3561.419995
BIH,Repuplika Srpska,2006,3658.607169
HR021,Bjelovarsko-bilogorska županija,2007,7413.27
HR022,Virovitičko-podravska županija,2007,7639.13
HR023,Požeško-slavonska županija,2007,7218.32
HR024,Brodsko-posavska županija,2007,6429.76
HR025,Osječko-baranjska županija,2007,9480.44
HR026,Vukovarsko-srijemska županija,2007,6897.28
HR027,Karlovačka županija,2007,9074.26
HR028,Sisačko-moslavačka županija,2007,7961.08
HR031,Primorsko-goranska zupanija,2007,13380.79
HR032,Licko-senjska zupanija,2007,8866.95
HR033,Zadarska zupanija,2007,9793.48
HR034,Sibensko-kninska zupanija,2007,9206.94
HR035,Splitsko-dalmatinska zupanija,2007,9766.0
HR036,Istarska zupanija,2007,14832.52
HR037,Dubrovacko-neretvanska zupanija,2007,12030.74
HR050,Grad Zagreb,2007,19588.78
HR061,Međimurska županija,2007,8710.01
HR062,Varaždinska županija,2007,9113.47
HR063,Koprivničko-križevačka županija,2007,9883.98
HR064,Krapinsko-zagorska županija,2007,7815.37
HR065,Zagrebačka županija,2007,8606.52
ME000,Crna Gora,2007,5232.46
MK001,Vardarski,2007,3259.74
MK002,Istocen,2007,2873.36
MK003,Jugozapaden,2007,2604.63
MK004,Jugoistocen,2007,3506.76
MK005,Pelagoniski,2007,3703.59
MK006,Poloski,2007,1803.33
MK007,Severoistocen,2007,1851.72
MK008,Skopski,2007,5798.79
RS110,Београдска област,2007,8218.7
RS121,Западнобачка област,2007,3507.88
RS122,Јужнобанатска област,2007,3859.12
RS123,Јужнобачка област,2007,6004.72
RS124,Севернобанатска област,2007,3766.27
RS125,Севернобачка област,2007,3970.66
RS126,Средњобанатска област,2007,4243.83
RS127,Сремска област,2007,3576.1
RS211,Златиборска област,2007,2872.36
RS212,Колубарска област,2007,2893.98
RS213,Мачванска област,2007,2541.22
RS214,Моравичка област,2007,3858.01
RS215,Поморавска област,2007,3261.63
RS216,Расинска област,2007,2849.73
RS217,Рашка област,2007,2620.21
RS218,Шумадијска област,2007,3236.88
RS221,Борска област,2007,2704.09
RS222,Браничевска област,2007,3562.29
RS223,Зајечарска област,2007,2099.8
RS224,Јабланичка област,2007,1807.8
RS225,Нишавска област,2007,3855.15
RS226,Пиротска област,2007,2604.38
RS227,Подунавска област,2007,2042.57
RS228,Пчињска област,2007,2206.42
RS229,Топличка област,2007,1856.71
SI031,Pomurska,2007,12681.96
SI032,Podravska,2007,16379.76
SI033,Koroska,2007,15341.74
SI034,Savinjska,2007,17345.08
SI035,Zasavska,2007,11926.48
SI036,Posavska,2007,15651.63
SI037,Jugovzhodna Slovenija,2007,19344.8
SI038,Primorsko-notranjska,2007,14492.64
SI041,Osrednjeslovenska,2007,28321.8
SI042,Gorenjska,2007,16540.19
SI043,Goriska,2007,18489.25
SI044,Obalno-kraska,2007,20492.69
HR021,Bjelovarsko-bilogorska županija,2007,7413.27
HR022,Virovitičko-podravska županija,2007,7639.13
HR023,Požeško-slavonska županija,2007,7218.32
HR024,Brodsko-posavska županija,2007,6429.76
HR025,Osječko-baranjska županija,2007,9480.44
HR026,Vukovarsko-srijemska županija,2007,6897.28
HR027,Karlovačka županija,2007,9074.26
HR028,Sisačko-moslavačka županija,2007,7961.08
HR031,Primorsko-goranska zupanija,2007,13380.79
HR032,Licko-senjska zupanija,2007,8866.95
HR033,Zadarska zupanija,2007,9793.48
HR034,Sibensko-kninska zupanija,2007,9206.94
HR035,Splitsko-dalmatinska zupanija,2007,9766.0
HR036,Istarska zupanija,2007,14832.52
HR037,Dubrovacko-neretvanska zupanija,2007,12030.74
HR050,Grad Zagreb,2007,19588.78
HR061,Međimurska županija,2007,8710.01
HR062,Varaždinska županija,2007,9113.47
HR063,Koprivničko-križevačka županija,2007,9883.98
HR064,Krapinsko-zagorska županija,2007,7815.37
HR065,Zagrebačka županija,2007,8606.52
ME000,Crna Gora,2007,5232.46
MK001,Vardarski,2007,3259.74
MK002,Istocen,2007,2873.36
MK003,Jugozapaden,2007,2604.63
MK004,Jugoistocen,2007,3506.76
MK005,Pelagoniski,2007,3703.59
MK006,Poloski,2007,1803.33
MK007,Severoistocen,2007,1851.72
MK008,Skopski,2007,5798.79
RS110,Београдска област,2007,8218.7
RS121,Западнобачка област,2007,3507.88
RS122,Јужнобанатска област,2007,3859.12
RS123,Јужнобачка област,2007,6004.72
RS124,Севернобанатска област,2007,3766.27
RS125,Севернобачка област,2007,3970.66
RS126,Средњобанатска област,2007,4243.83
RS127,Сремска област,2007,3576.1
RS211,Златиборска област,2007,2872.36
RS212,Колубарска област,2007,2893.98
RS213,Мачванска област,2007,2541.22
RS214,Моравичка област,2007,3858.01
RS215,Поморавска област,2007,3261.63
RS216,Расинска област,2007,2849.73
RS217,Рашка област,2007,2620.21
RS218,Шумадијска област,2007,3236.88
RS221,Борска област,2007,2704.09
RS222,Браничевска област,2007,3562.29
RS223,Зајечарска област,2007,2099.8
RS224,Јабланичка област,2007,1807.8
RS225,Нишавска област,2007,3855.15
RS226,Пиротска област,2007,2604.38
RS227,Подунавска област,2007,2042.57
RS228,Пчињска област,2007,2206.42
RS229,Топличка област,2007,1856.71
SI031,Pomurska,2007,12681.96
SI032,Podravska,2007,16379.76
SI033,Koroska,2007,15341.74
SI034,Savinjska,2007,17345.08
SI035,Zasavska,2007,11926.48
SI036,Posavska,2007,15651.63
SI037,Jugovzhodna Slovenija,2007,19344.8
SI038,Primorsko-notranjska,2007,14492.64
SI041,Osrednjeslovenska,2007,28321.8
SI042,Gorenjska,2007,16540.19
SI043,Goriska,2007,18489.25
SI044,Obalno-kraska,2007,20492.69
KSV,Kosovo,2007,2444.8734620514624
BIH,Brčko,2007,5070.664291
BIH,Federacija Bosna i Hercegovina,2007,4340.760756
BIH,Repuplika Srpska,2007,4414.734858
HR021,Bjelovarsko-bilogorska županija,2008,8266.41
HR022,Virovitičko-podravska županija,2008,7506.59
HR023,Požeško-slavonska županija,2008,7378.38
HR024,Brodsko-posavska županija,2008,6781.37
HR025,Osječko-baranjska županija,2008,9725.85
HR026,Vukovarsko-srijemska županija,2008,7349.68
HR027,Karlovačka županija,2008,9047.72
HR028,Sisačko-moslavačka županija,2008,8575.23
HR031,Primorsko-goranska zupanija,2008,14316.0
HR032,Licko-senjska zupanija,2008,9820.32
HR033,Zadarska zupanija,2008,10159.11
HR034,Sibensko-kninska zupanija,2008,8803.27
HR035,Splitsko-dalmatinska zupanija,2008,9539.39
HR036,Istarska zupanija,2008,14340.9
HR037,Dubrovacko-neretvanska zupanija,2008,11681.28
HR050,Grad Zagreb,2008,19903.93
HR061,Međimurska županija,2008,9436.6
HR062,Varaždinska županija,2008,9655.07
HR063,Koprivničko-križevačka županija,2008,9485.97
HR064,Krapinsko-zagorska županija,2008,7546.62
HR065,Zagrebačka županija,2008,8846.79
ME000,Crna Gora,2008,5598.93
MK001,Vardarski,2008,3417.78
MK002,Istocen,2008,3249.73
MK003,Jugozapaden,2008,3017.88
MK004,Jugoistocen,2008,3351.67
MK005,Pelagoniski,2008,4040.87
MK006,Poloski,2008,1950.37
MK007,Severoistocen,2008,2463.32
MK008,Skopski,2008,5797.66
RS110,Београдска област,2008,8908.94
RS121,Западнобачка област,2008,3758.95
RS122,Јужнобанатска област,2008,4044.63
RS123,Јужнобачка област,2008,6033.51
RS124,Севернобанатска област,2008,3986.94
RS125,Севернобачка област,2008,4135.04
RS126,Средњобанатска област,2008,4472.46
RS127,Сремска област,2008,3741.05
RS211,Златиборска област,2008,2963.18
RS212,Колубарска област,2008,3043.89
RS213,Мачванска област,2008,2845.23
RS214,Моравичка област,2008,4124.8
RS215,Поморавска област,2008,3321.13
RS216,Расинска област,2008,2899.62
RS217,Рашка област,2008,2722.53
RS218,Шумадијска област,2008,3182.84
RS221,Борска област,2008,2890.25
RS222,Браничевска област,2008,3805.07
RS223,Зајечарска област,2008,2402.95
RS224,Јабланичка област,2008,1955.62
RS225,Нишавска област,2008,3992.99
RS226,Пиротска област,2008,2704.18
RS227,Подунавска област,2008,2227.1
RS228,Пчињска област,2008,2273.99
RS229,Топличка област,2008,1977.01
SI031,Pomurska,2008,12965.44
SI032,Podravska,2008,16966.49
SI033,Koroska,2008,15708.01
SI034,Savinjska,2008,18274.4
SI035,Zasavska,2008,12366.33
SI036,Posavska,2008,16265.51
SI037,Jugovzhodna Slovenija,2008,19785.51
SI038,Primorsko-notranjska,2008,14874.47
SI041,Osrednjeslovenska,2008,28778.61
SI042,Gorenjska,2008,16821.64
SI043,Goriska,2008,18974.36
SI044,Obalno-kraska,2008,21272.88
HR021,Bjelovarsko-bilogorska županija,2008,8266.41
HR022,Virovitičko-podravska županija,2008,7506.59
HR023,Požeško-slavonska županija,2008,7378.38
HR024,Brodsko-posavska županija,2008,6781.37
HR025,Osječko-baranjska županija,2008,9725.85
HR026,Vukovarsko-srijemska županija,2008,7349.68
HR027,Karlovačka županija,2008,9047.72
HR028,Sisačko-moslavačka županija,2008,8575.23
HR031,Primorsko-goranska zupanija,2008,14316.0
HR032,Licko-senjska zupanija,2008,9820.32
HR033,Zadarska zupanija,2008,10159.11
HR034,Sibensko-kninska zupanija,2008,8803.27
HR035,Splitsko-dalmatinska zupanija,2008,9539.39
HR036,Istarska zupanija,2008,14340.9
HR037,Dubrovacko-neretvanska zupanija,2008,11681.28
HR050,Grad Zagreb,2008,19903.93
HR061,Međimurska županija,2008,9436.6
HR062,Varaždinska županija,2008,9655.07
HR063,Koprivničko-križevačka županija,2008,9485.97
HR064,Krapinsko-zagorska županija,2008,7546.62
HR065,Zagrebačka županija,2008,8846.79
ME000,Crna Gora,2008,5598.93
MK001,Vardarski,2008,3417.78
MK002,Istocen,2008,3249.73
MK003,Jugozapaden,2008,3017.88
MK004,Jugoistocen,2008,3351.67
MK005,Pelagoniski,2008,4040.87
MK006,Poloski,2008,1950.37
MK007,Severoistocen,2008,2463.32
MK008,Skopski,2008,5797.66
RS110,Београдска област,2008,8908.94
RS121,Западнобачка област,2008,3758.95
RS122,Јужнобанатска област,2008,4044.63
RS123,Јужнобачка област,2008,6033.51
RS124,Севернобанатска област,2008,3986.94
RS125,Севернобачка област,2008,4135.04
RS126,Средњобанатска област,2008,4472.46
RS127,Сремска област,2008,3741.05
RS211,Златиборска област,2008,2963.18
RS212,Колубарска област,2008,3043.89
RS213,Мачванска област,2008,2845.23
RS214,Моравичка област,2008,4124.8
RS215,Поморавска област,2008,3321.13
RS216,Расинска област,2008,2899.62
RS217,Рашка област,2008,2722.53
RS218,Шумадијска област,2008,3182.84
RS221,Борска област,2008,2890.25
RS222,Браничевска област,2008,3805.07
RS223,Зајечарска област,2008,2402.95
RS224,Јабланичка област,2008,1955.62
RS225,Нишавска област,2008,3992.99
RS226,Пиротска област,2008,2704.18
RS227,Подунавска област,2008,2227.1
RS228,Пчињска област,2008,2273.99
RS229,Топличка област,2008,1977.01
SI031,Pomurska,2008,12965.44
SI032,Podravska,2008,16966.49
SI033,Koroska,2008,15708.01
SI034,Savinjska,2008,18274.4
SI035,Zasavska,2008,12366.33
SI036,Posavska,2008,16265.51
SI037,Jugovzhodna Slovenija,2008,19785.51
SI038,Primorsko-notranjska,2008,14874.47
SI041,Osrednjeslovenska,2008,28778.61
SI042,Gorenjska,2008,16821.64
SI043,Goriska,2008,18974.36
SI044,Obalno-kraska,2008,21272.88
KSV,Kosovo,2008,2057.0
BIH,Brčko,2008,5752.575763
BIH,Federacija Bosna i Hercegovina,2008,5226.428221
BIH,Repuplika Srpska,2008,5329.418795
HR021,Bjelovarsko-bilogorska županija,2009,7860.48
HR022,Virovitičko-podravska županija,2009,6621.9
HR023,Požeško-slavonska županija,2009,6668.34
HR024,Brodsko-posavska županija,2009,6194.71
HR025,Osječko-baranjska županija,2009,8976.69
HR026,Vukovarsko-srijemska županija,2009,6732.1
HR027,Karlovačka županija,2009,8129.43
HR028,Sisačko-moslavačka županija,2009,8569.41
HR031,Primorsko-goranska zupanija,2009,13322.68
HR032,Licko-senjska zupanija,2009,8771.06
HR033,Zadarska zupanija,2009,9134.3
HR034,Sibensko-kninska zupanija,2009,7535.49
HR035,Splitsko-dalmatinska zupanija,2009,8713.13
HR036,Istarska zupanija,2009,13748.14
HR037,Dubrovacko-neretvanska zupanija,2009,10797.58
HR050,Grad Zagreb,2009,18509.41
HR061,Međimurska županija,2009,8815.57
HR062,Varaždinska županija,2009,9067.57
HR063,Koprivničko-križevačka županija,2009,8785.65
HR064,Krapinsko-zagorska županija,2009,6676.37
HR065,Zagrebačka županija,2009,8337.29
ME000,Crna Gora,2009,5257.89
MK001,Vardarski,2009,3474.05
MK002,Istocen,2009,3326.05
MK003,Jugozapaden,2009,2662.38
MK004,Jugoistocen,2009,3672.31
MK005,Pelagoniski,2009,4063.29
MK006,Poloski,2009,1917.73
MK007,Severoistocen,2009,2123.15
MK008,Skopski,2009,5830.16
RS110,Београдска област,2009,8486.02
RS121,Западнобачка област,2009,3441.44
RS122,Јужнобанатска област,2009,3751.29
RS123,Јужнобачка област,2009,5754.35
RS124,Севернобанатска област,2009,3692.43
RS125,Севернобачка област,2009,3924.11
RS126,Средњобанатска област,2009,4125.47
RS127,Сремска област,2009,3528.58
RS211,Златиборска област,2009,3227.69
RS212,Колубарска област,2009,3430.7
RS213,Мачванска област,2009,2923.7
RS214,Моравичка област,2009,3932.19
RS215,Поморавска област,2009,3412.01
RS216,Расинска област,2009,2883.04
RS217,Рашка област,2009,2811.77
RS218,Шумадијска област,2009,3175.42
RS221,Борска област,2009,3214.31
RS222,Браничевска област,2009,4171.45
RS223,Зајечарска област,2009,2374.22
RS224,Јабланичка област,2009,2021.76
RS225,Нишавска област,2009,3909.56
RS226,Пиротска област,2009,3204.67
RS227,Подунавска област,2009,2142.51
RS228,Пчињска област,2009,2196.1
RS229,Топличка област,2009,2163.48
SI031,Pomurska,2009,11978.27
SI032,Podravska,2009,15470.9
SI033,Koroska,2009,13829.14
SI034,Savinjska,2009,16501.79
SI035,Zasavska,2009,11243.26
SI036,Posavska,2009,15098.68
SI037,Jugovzhodna Slovenija,2009,17671.44
SI038,Primorsko-notranjska,2009,13649.09
SI041,Osrednjeslovenska,2009,26774.35
SI042,Gorenjska,2009,14823.62
SI043,Goriska,2009,17203.83
SI044,Obalno-kraska,2009,19688.61
HR021,Bjelovarsko-bilogorska županija,2009,7860.48
HR022,Virovitičko-podravska županija,2009,6621.9
HR023,Požeško-slavonska županija,2009,6668.34
HR024,Brodsko-posavska županija,2009,6194.71
HR025,Osječko-baranjska županija,2009,8976.69
HR026,Vukovarsko-srijemska županija,2009,6732.1
HR027,Karlovačka županija,2009,8129.43
HR028,Sisačko-moslavačka županija,2009,8569.41
HR031,Primorsko-goranska zupanija,2009,13322.68
HR032,Licko-senjska zupanija,2009,8771.06
HR033,Zadarska zupanija,2009,9134.3
HR034,Sibensko-kninska zupanija,2009,7535.49
HR035,Splitsko-dalmatinska zupanija,2009,8713.13
HR036,Istarska zupanija,2009,13748.14
HR037,Dubrovacko-neretvanska zupanija,2009,10797.58
HR050,Grad Zagreb,2009,18509.41
HR061,Međimurska županija,2009,8815.57
HR062,Varaždinska županija,2009,9067.57
HR063,Koprivničko-križevačka županija,2009,8785.65
HR064,Krapinsko-zagorska županija,2009,6676.37
HR065,Zagrebačka županija,2009,8337.29
ME000,Crna Gora,2009,5257.89
MK001,Vardarski,2009,3474.05
